,year,number,released,item_library_URL,standard_map_URL,type,reporting category,standard,item description,pts,school%,state%,school_state_diff,Reporting Category,Standard Description
59,2021,20,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA800475640,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.SP.A.1,SR,SP,8.SP.A.1,Determine which statement is true about a scatterplot's pattern of association.,1,75,78,-3,Statistics and Probability,"Construct and interpret scatter plots for bivariate measurement data to investigate patterns of association between two quantities. Describe patterns such as clustering, outliers, positive or negative association, linear association, and nonlinear association."
60,2021,21,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.1,SR,NSEE,8.NS.A.1,Determine the decimal equivalent of a rational number expressed as a fraction.,1,62,57,5,The Number System,"Know that numbers that are not rational are called irrational. Understand informally that every number
has a decimal expansion. For rational numbers show that the decimal expansion repeats eventually, and
convert a decimal expansion which repeats eventually into a rational number."
61,2021,22,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.B.4,CR,FN,8.F.B.4,Use the linear relationship represented in a table to determine the y-intercept and slope; to write the equation of the line; and to determine whether a given point falls on the line.,4,45,33,12,Functions,"Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values."
62,2021,23,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.2,SA,NSEE,8.NS.A.2,Identify a point on a number line that corresponds to the approximate location of an irrational number.,1,27,32,-5,The Number System,"Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g., pi^2 ). For example, by truncating the decimal expansion of show that is between 1 and 2, then between 1.4 and 1.5, and explain how to continue on to get better approximations."
63,2021,24,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.B.5,SA,FN,8.F.B.5,Graph a linear function that has the same y-intercept as y=x and passes through a given point.,1,35,31,4,Functions,"Describe qualitatively the functional relationship between two quantities by analyzing a graph (e.g., where the function is increasing or decreasing, linear or nonlinear). Sketch a graph that exhibits the qualitative features of a function that has been described verbally."
64,2021,25,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.2,SR,NSEE,8.NS.A.2,Determine between which pair of integers the square root of a given number lies.,1,78,71,7,The Number System,"Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g., pi^2 ). For example, by truncating the decimal expansion of show that is between 1 and 2, then between 1.4 and 1.5, and explain how to continue on to get better approximations."
65,2021,26,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.4,SA,NSEE,8.EE.A.4,Solve a real-world problem by performing operations with numbers expressed in both scientific and decimal notation.,1,30,23,7,Expressions and Equations,"Perform operations with numbers expressed in scientific notation, including problems where both
decimal and scientific notation are used. Use scientific notation and choose units of appropriate size for
measurements of very large or very small quantities (e.g., use millimeters per year for seafloor
spreading). Interpret scientific notation that has been generated by technology."
66,2021,27,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.1,SA,GE,8.G.A.1,"Graph the image of a triangle after a reflection and compare the sides, angles, areas, and perimeters of the triangle and its image.",2,64,55,9,Geometry,"Verify experimentally the properties of rotations, reflections, and translations:"
67,2021,28,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.8,SR,NSEE,8.EE.C.8,Determine the number of solutions to a system of equations.,1,43,35,8,Expressions and Equations,Analyze and solve pairs of simultaneous linear equations.
68,2021,29,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.1,SR,NSEE,8.EE.A.1,Apply the properties of integer exponents to identify equivalent expressions.,1,19,33,-14,Expressions and Equations,"Know and apply the properties of integer exponents to generate equivalent numerical expressions. For example, 32  3 −5 = 3−3 = 1 ∕3 3 = 1 ∕27"
69,2021,30,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.6,SR,NSEE,8.EE.B.6,Determine the equation of a line graphed on a coordinate plane.,1,73,61,12,Expressions and Equations,Use similar triangles to explain why the slope m is the same between any two distinct points on a nonvertical line in the coordinate plane. Derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.
70,2021,31,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.8,SA,NSEE,8.EE.C.8,"Create two linear equations, each involving the same two variables, to solve a real-world problem.",1,49,49,0,Expressions and Equations,Analyze and solve pairs of simultaneous linear equations.
71,2021,32,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.2,SR,GE,8.G.A.2,"Given several transformations on a triangle, determine whether the resulting images are congruent to the original figure.",1,47,48,-1,Geometry,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations. Given two congruent figures, describe a sequence that exhibits the congruence between them."
72,2021,33,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.SP.A.4,CR,SP,8.SP.A.4,"Complete a two-way table, summarize real-world data on two categorical variables, and then compare an additional two-way table to the completed table.",4,55,54,1,Statistics and Probability,"Understand that patterns of association can also be seen in bivariate categorical data by displaying frequencies and relative frequencies in a two-way table. Construct and interpret a two-way table summarizing data on two categorical variables collected from the same subjects. Use relative frequencies calculated for rows or columns to describe possible association between the two variables. For example, collect data from students in your class on whether or not they have a curfew on school nights and whether or not they have assigned chores at home. Is there evidence that those who have a curfew also tend to have chores?"
73,2021,34,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.B.8,SA,GE,8.G.B.8,Use the Pythagorean Theorem to create an equation to represent the length of a line segment that is graphed on a coordinate plane.,1,45,43,2,Geometry,Apply the Pythagorean Theorem to find the distance between two points in a coordinate system.
74,2021,35,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.5,SR,NSEE,8.EE.B.5,Determine which equation represents a proportional relationship in a real-world context.,1,51,67,-16,Expressions and Equations,". Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed."
75,2021,36,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.7,SR,NSEE,8.EE.C.7,Determine the number of solutions for two different one-variable equations.,1,24,31,-7,Expressions and Equations,Solve linear equations in one variable.
76,2021,37,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.2,SR,GE,8.G.A.2,Determine which sequence of transformations of a quadrilateral results in a given image.,1,55,50,5,Geometry,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations. Given two congruent figures, describe a sequence that exhibits the congruence between them."
77,2021,38,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.B.7,SR,GE,8.G.B.7,Use the Pythagorean theorem to find the missing side length of a triangle in a mathematical problem.,1,45,45,0,Geometry,Apply the Pythagorean Theorem to determine unknown side lengths in right triangles in real-world and mathematical problems in two and three dimensions.
78,2021,39,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.5,SR,NSEE,8.EE.B.5,Determine which graph represents a proportional relationship in a real-world context.,1,63,69,-6,Expressions and Equations,". Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed."
79,2021,40,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.1,SA,GE,8.G.A.1,Graph the image of a line segment that has been reflected over the x-axis.,1,59,59,0,Geometry,"Verify experimentally the properties of rotations, reflections, and translations:"
80,2022,1,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA901137701&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.3,SR,NSEE,8.EE.A.3,Convert a number in scientific notation to standard notation.,1,92,72,20,Expressions and Equations,"Use numbers expressed in the form of a single digit multiplied by an integer power of 10 to estimate very large or very small quantities, and express how many times as much one is than the other. For example, estimate the population of the United States as 3 X 10^8 and the population of the world as 7 X 10^9 , and determine that the world population is more than 20 times larger."
81,2022,2,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA901137084&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.2,SR,NSEE,8.NS.A.2,Determine the approximate location of an irrational number on a number line.,1,63,49,14,The Number System,"Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g., pi^2 ). For example, by truncating the decimal expansion of show that is between 1 and 2, then between 1.4 and 1.5, and explain how to continue on to get better approximations."
82,2022,3,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA704833889&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.2,SR,NSEE,8.EE.A.2,Evaluate square roots of small perfect squares and cube roots of small perfect cubes.,1,36,44,-8,Expressions and Equations,"Use square root and cube root symbols to represent solutions to equations of the form x^2 = p and x^3 = p, where p is a positive rational number. Evaluate square roots of small perfect squares and cube roots of small perfect cubes. Know that sqrt(2) is irrational."
83,2022,4,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA311459&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.SP.A.3,CR,SP,8.SP.A.3,Interpret the meanings of the parts of an equation that represents a real-world context and use the equation to solve a real-world problem.,4,37,30,7,Statistics and Probability,"Use the equation of a linear model to solve problems in the context of bivariate measurement data, interpreting the slope and intercept. For example, in a linear model for a biology experiment, interpret a slope of 1.5 cm/hr as meaning that an additional hour of sunlight each day is associated with an additional 1.5 cm in mature plant height."
84,2022,5,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA901135957&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.1,SR,NSEE,8.NS.A.1,Determine a decimal equivalent of a given fraction.,1,54,40,14,The Number System,"Know that numbers that are not rational are called irrational. Understand informally that every number
has a decimal expansion. For rational numbers show that the decimal expansion repeats eventually, and
convert a decimal expansion which repeats eventually into a rational number."
85,2022,6,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA311392&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.8,SR,NSEE,8.EE.C.8,Determine which given system of equations has no solution.,1,44,42,2,Expressions and Equations,Analyze and solve pairs of simultaneous linear equations.
86,2022,7,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA902281251&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.1,SR,GE,8.G.A.1,Compare the properties of figures graphed on a coordinate plane after various transformations.,2,71,58,13,Geometry,"Verify experimentally the properties of rotations, reflections, and translations:"
87,2022,8,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA901143488&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.B.4,SR,FN,8.F.B.4,Determine the rate of change and the initial value of a function from data represented in a table.,1,46,43,3,Functions,"Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values."
88,2022,9,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA311386&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.5,SA,NSEE,8.EE.B.5,Determine and compare two rates of change in a given real-world context.,1,61,48,13,Expressions and Equations,". Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed."
89,2022,10,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA259251&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.1,SR,NSEE,8.EE.A.1,Determine which expression with an exponent is equivalent to a given expression featuring multiplication of two numbers with the same base but different exponents.,1,52,47,5,Expressions and Equations,"Know and apply the properties of integer exponents to generate equivalent numerical expressions. For example, 32  3 −5 = 3−3 = 1 ∕3 3 = 1 ∕27"
90,2022,11,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA901248805&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.5,SA,NSEE,8.EE.B.5,Graph a proportional relationship based on a real-world context.,1,81,69,12,Expressions and Equations,". Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed."
91,2022,12,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA902400539&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.5,CR,GE,8.G.A.5,Use facts about the angle sum of triangles to calculate angle measures and determine whether two triangles are similar.,4,36,31,5,Geometry,"Use informal arguments to establish facts about the angle sum and exterior angle of triangles, about the angles created when parallel lines are cut by a transversal, and the angle-angle criterion for similarity of triangles. For example, arrange three copies of the same triangle so that the sum of the three angles appears to form a line, and give an argument in terms of transversals why this is so."
92,2022,13,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA800475574&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.B.5,SR,FN,8.F.B.5,Determine where the graph of a function is increasing or decreasing.,1,85,71,14,Functions,"Describe qualitatively the functional relationship between two quantities by analyzing a graph (e.g., where the function is increasing or decreasing, linear or nonlinear). Sketch a graph that exhibits the qualitative features of a function that has been described verbally."
93,2022,14,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA804466151&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.B.6,SR,GE,8.G.B.6,Determine the relationship between the areas of three squares whose sides form a right triangle.,1,79,73,6,Geometry,Understand and apply the Pythagorean Theorem.
94,2022,15,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA908451759&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.C.9,SR,GE,8.G.C.9,Find the volume of a cone given its diameter and height.,1,53,54,-1,Geometry,"Know the formulas for the volumes of cones, cylinders, and spheres, and use them to solve real-world and mathematical problems."
95,2022,16,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA301683&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.A.1,SR,FN,8.F.A.1,Determine which graph shows a relationship that is not a function.,1,40,54,-14,Functions,"Understand that a function is a rule that assigns to each input exactly one output. The graph of a
function is the set of ordered pairs consisting of an input and the corresponding output."
96,2022,17,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA311428&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.6,SR,NSEE,8.EE.B.6,Use similar triangles to compare the slope of two line segments on the same line.,1,57,49,8,Expressions and Equations,Use similar triangles to explain why the slope m is the same between any two distinct points on a nonvertical line in the coordinate plane. Derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.
97,2022,18,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA800562180&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.A.1,SR,FN,8.F.A.1,Determine if the values in a table represent a function after adding an ordered pair to the table.,1,75,58,17,Functions,"Understand that a function is a rule that assigns to each input exactly one output. The graph of a
function is the set of ordered pairs consisting of an input and the corresponding output."
98,2022,19,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA301689&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.A.3,SR,FN,8.F.A.3,Determine which graph represents a linear function.,1,35,40,-5,Functions,"Interpret the equation y = mx + b as defining a linear function whose graph is a straight line; give examples of functions that are not linear. For example, the function A = s2 giving the area of a square as a function of its side length is not linear because its graph contains the points (1, 1), (2, 4) and (3, 9), which are not on a straight line."
99,2022,20,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA803864446&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.2,SR,GE,8.G.A.2,Determine which transformation of a shape results in a given image.,1,84,71,13,Geometry,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations. Given two congruent figures, describe a sequence that exhibits the congruence between them."
100,2022,21,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.B.4,SR,FN,8.F.B.4,Determine the rate of change and the initial value of a function from the graph of the line that represents the function.,1,78,66,12,Functions,"Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values."
101,2022,22,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.1,SR,GE,8.G.A.1,Determine the effects of a rotation on the angles and sides of a triangle.,1,85,69,16,Geometry,"Verify experimentally the properties of rotations, reflections, and translations:"
102,2022,23,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.A.2,CR,FN,8.F.A.2,"Determine the initial values, rates, equations and solutions of linear relationships represented in different ways.",4,41,32,9,Functions,"Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions). For example, given a linear function represented by a table of values and a linear function represented by an algebraic expression, determine which function has the greater rate of change."
103,2022,24,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.2,SR,NSEE,8.NS.A.2,Compare two irrational numbers and one rational number by ordering them from least to greatest.,1,43,39,4,The Number System,"Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g., pi^2 ). For example, by truncating the decimal expansion of show that is between 1 and 2, then between 1.4 and 1.5, and explain how to continue on to get better approximations."
104,2022,25,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.F.A.3,SR,FN,8.F.A.3,Determine which statement about a linear equation is true.,1,85,67,18,Functions,"Interpret the equation y = mx + b as defining a linear function whose graph is a straight line; give examples of functions that are not linear. For example, the function A = s2 giving the area of a square as a function of its side length is not linear because its graph contains the points (1, 1), (2, 4) and (3, 9), which are not on a straight line."
105,2022,26,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.7,SR,NSEE,8.EE.C.7,Determine the number of solutions for a linear equation with one variable.,1,58,57,1,Expressions and Equations,Solve linear equations in one variable.
106,2022,27,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.1,SR,NSEE,8.NS.A.1,Identify an irrational number from a list of numbers.,1,91,71,20,The Number System,"Know that numbers that are not rational are called irrational. Understand informally that every number
has a decimal expansion. For rational numbers show that the decimal expansion repeats eventually, and
convert a decimal expansion which repeats eventually into a rational number."
107,2022,28,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.8,SR,NSEE,8.EE.C.8,Determine the coordinates of the solution of a system of equations.,1,70,52,18,Expressions and Equations,Analyze and solve pairs of simultaneous linear equations.
108,2022,29,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.3,SA,NSEE,8.EE.A.3,"Given two quantities, each expressed as a single digit multiplied by an integer power of ten, determine how many times as much one quantity is than the other.",1,35,37,-2,Expressions and Equations,"Use numbers expressed in the form of a single digit multiplied by an integer power of 10 to estimate very large or very small quantities, and express how many times as much one is than the other. For example, estimate the population of the United States as 3 X 10^8 and the population of the world as 7 X 10^9 , and determine that the world population is more than 20 times larger."
109,2022,30,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.7,SA,NSEE,8.EE.C.7,Solve a linear equation by collecting like terms.,1,61,52,9,Expressions and Equations,Solve linear equations in one variable.
110,2022,31,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.5,SR,GE,8.G.A.5,Determine which angles are congruent when two parallel lines are intersected by a transversal.,1,81,68,13,Geometry,"Use informal arguments to establish facts about the angle sum and exterior angle of triangles, about the angles created when parallel lines are cut by a transversal, and the angle-angle criterion for similarity of triangles. For example, arrange three copies of the same triangle so that the sum of the three angles appears to form a line, and give an argument in terms of transversals why this is so."
111,2022,32,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.SP.A.2,SR,SP,8.SP.A.2,Justify why a line drawn through data on a scatter plot is unsuitable as a line of best fit.,1,85,62,23,Statistics and Probability,"Know that straight lines are widely used to model relationships between two quantitative variables. For scatter plots that suggest a linear association, informally fit a straight line and informally assess the model fit by judging the closeness of the data points to the line."
112,2022,33,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.3,SR,GE,8.G.A.3,"Given a sequence of transformations, determine the coordinates of the image of a given point.",1,62,51,11,Geometry,"Describe the effects of dilations, translations, rotations, and reflections on two-dimensional figures using coordinates."
113,2022,34,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.4,SR,GE,8.G.A.4,"Identify transformations which, when performed on a triangle, will result in a congruent figure.",1,52,43,9,Geometry,"Understand that a two-dimensional figure is similar to another if the second can be obtained from the
first by a sequence of rotations, reflections, translations, and dilations. Given two similar twodimensional figures, describe a sequence that exhibits the similarity between them."
114,2022,35,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.B.7,SA,GE,8.G.B.7,Determine an unknown side length of a right triangle using the Pythagorean Theorem.,1,51,47,4,Geometry,Apply the Pythagorean Theorem to determine unknown side lengths in right triangles in real-world and mathematical problems in two and three dimensions.
115,2022,36,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.3,SR,GE,8.G.A.3,Determine the coordinates of a point in a figure on a coordinate plane after a reflection.,1,75,64,11,Geometry,"Describe the effects of dilations, translations, rotations, and reflections on two-dimensional figures using coordinates."
116,2022,37,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.B.5,CR,NSEE,8.EE.B.5,"Graph a proportional relationship, interpreting the unit rate as the slope of the graph, and then compare that proportional relationship to another proportional relationship represented in a different way.",4,76,61,15,Expressions and Equations,". Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed."
117,2022,38,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.2,SR,GE,8.G.A.2,Identify a transformation that would not result in a congruent figure.,1,76,57,19,Geometry,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations. Given two congruent figures, describe a sequence that exhibits the congruence between them."
118,2022,39,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.A.1,SA,NSEE,8.EE.A.1,Use and apply properties of integer exponents to simplify a numerical expression.,2,24,30,-6,Expressions and Equations,"Know and apply the properties of integer exponents to generate equivalent numerical expressions. For example, 32  3 −5 = 3−3 = 1 ∕3 3 = 1 ∕27"
119,2022,40,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.SP.A.4,SA,SP,8.SP.A.4,Use relative frequencies from a two-way frequency table to solve a real-world problem.,1,64,48,16,Statistics and Probability,"Understand that patterns of association can also be seen in bivariate categorical data by displaying frequencies and relative frequencies in a two-way table. Construct and interpret a two-way table summarizing data on two categorical variables collected from the same subjects. Use relative frequencies calculated for rows or columns to describe possible association between the two variables. For example, collect data from students in your class on whether or not they have a curfew on school nights and whether or not they have assigned chores at home. Is there evidence that those who have a curfew also tend to have chores?"
120,2023,1,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA002180558&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.EE.C.7,SR,NSEE,8.EE.C.7,Solve a linear equation by collecting like terms.,1,68,59,9,Expressions and Equations,Solve linear equations in one variable.
121,2023,2,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA908450808&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.C.9,SR,GE,8.G.C.9,Find the volume of a cylinder given its diameter and height.,1,52,45,7,Geometry,"Know the formulas for the volumes of cones, cylinders, and spheres, and use them to solve real-world and mathematical problems."
122,2023,3,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA715919758&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.G.A.2,SR,GE,8.G.A.2,"Given several transformations on a triangle, determine whether the resulting images are congruent to the original figure.",1,69,55,14,Geometry,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations. Given two congruent figures, describe a sequence that exhibits the congruence between them."
123,2023,4,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%208&view=ALL&itemUIN=MA002177981&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=8.NS.A.2,SR,NSEE,8.NS.A.2,Approximate the value of a square root by showing how to find its location on a number line.,1,66,59,7,The Number System,"Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g., pi^2 ). For example, by truncating the decimal expansion of show that is between 1 and 2, then between 1.4 and 1.5, and explain how to continue on to get better approximations."
